Indicador;Tipo_agrupacion;Cluster;Media
nempresas_l_actividades_inmobiliarias_2017;Zona_Estadistica;Sierra Central;19.13
nempresas_l_actividades_inmobiliarias_2017;Zona_Estadistica;Sierra Norte;12.63
nempresas_l_actividades_inmobiliarias_2017;Zona_Estadistica;Sierra Sur;7.75
nempresas_l_actividades_inmobiliarias_2017;Zona_Estadistica;Sudeste Comunidad;12.0
nempresas_l_actividades_inmobiliarias_2017;Zona_Estadistica;Sudoeste Comunidad;9.07
nempresas_l_actividades_inmobiliarias_2017;Zona_Estadistica;Sur Metropolitano;15.09
nempresas_l_actividades_inmobiliarias_2018;Poblacion;0;19.98
nempresas_l_actividades_inmobiliarias_2018;Poblacion;1;110.0
nempresas_l_actividades_inmobiliarias_2018;Poblacion;2;0.0
nempresas_l_actividades_inmobiliarias_2018;Poblacion;3;53.57
nempresas_l_actividades_inmobiliarias_2018;Densidad;0;1.57
nempresas_l_actividades_inmobiliarias_2018;Densidad;1;70.57
nempresas_l_actividades_inmobiliarias_2018;Densidad;2;78.54
nempresas_l_actividades_inmobiliarias_2018;Densidad;3;26.21
nempresas_l_actividades_inmobiliarias_2018;Distancia;0;0.46
nempresas_l_actividades_inmobiliarias_2018;Distancia;1;15.23
nempresas_l_actividades_inmobiliarias_2018;Distancia;2;3.49
nempresas_l_actividades_inmobiliarias_2018;Distancia;3;45.37
nempresas_l_actividades_inmobiliarias_2018;Zona_Estadistica;Este Metropolitano;20.78
nempresas_l_actividades_inmobiliarias_2018;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_l_actividades_inmobiliarias_2018;Zona_Estadistica;Nordeste Comunidad;37.89
nempresas_l_actividades_inmobiliarias_2018;Zona_Estadistica;Norte Metropolitano;19.86
nempresas_l_actividades_inmobiliarias_2018;Zona_Estadistica;Oeste Metropolitano;34.0
nempresas_l_actividades_inmobiliarias_2018;Zona_Estadistica;Sierra Central;19.6
nempresas_l_actividades_inmobiliarias_2018;Zona_Estadistica;Sierra Norte;13.44
nempresas_l_actividades_inmobiliarias_2018;Zona_Estadistica;Sierra Sur;8.5
nempresas_l_actividades_inmobiliarias_2018;Zona_Estadistica;Sudeste Comunidad;12.77
nempresas_l_actividades_inmobiliarias_2018;Zona_Estadistica;Sudoeste Comunidad;9.0
nempresas_l_actividades_inmobiliarias_2018;Zona_Estadistica;Sur Metropolitano;14.64
nempresas_l_actividades_inmobiliarias_2019;Poblacion;0;19.9
nempresas_l_actividades_inmobiliarias_2019;Poblacion;1;108.89
nempresas_l_actividades_inmobiliarias_2019;Poblacion;2;0.0
nempresas_l_actividades_inmobiliarias_2019;Poblacion;3;53.43
nempresas_l_actividades_inmobiliarias_2019;Densidad;0;1.57
nempresas_l_actividades_inmobiliarias_2019;Densidad;1;70.14
nempresas_l_actividades_inmobiliarias_2019;Densidad;2;77.15
nempresas_l_actividades_inmobiliarias_2019;Densidad;3;26.39
nempresas_l_actividades_inmobiliarias_2019;Distancia;0;0.51
nempresas_l_actividades_inmobiliarias_2019;Distancia;1;15.25
nempresas_l_actividades_inmobiliarias_2019;Distancia;2;3.46
nempresas_l_actividades_inmobiliarias_2019;Distancia;3;44.92
nempresas_l_actividades_inmobiliarias_2019;Zona_Estadistica;Este Metropolitano;19.22
nempresas_l_actividades_inmobiliarias_2019;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_l_actividades_inmobiliarias_2019;Zona_Estadistica;Nordeste Comunidad;38.44
nempresas_l_actividades_inmobiliarias_2019;Zona_Estadistica;Norte Metropolitano;18.43
nempresas_l_actividades_inmobiliarias_2019;Zona_Estadistica;Oeste Metropolitano;35.89
nempresas_l_actividades_inmobiliarias_2019;Zona_Estadistica;Sierra Central;18.47
nempresas_l_actividades_inmobiliarias_2019;Zona_Estadistica;Sierra Norte;13.1
nempresas_l_actividades_inmobiliarias_2019;Zona_Estadistica;Sierra Sur;9.25
nempresas_l_actividades_inmobiliarias_2019;Zona_Estadistica;Sudeste Comunidad;13.04
nempresas_l_actividades_inmobiliarias_2019;Zona_Estadistica;Sudoeste Comunidad;8.93
nempresas_l_actividades_inmobiliarias_2019;Zona_Estadistica;Sur Metropolitano;14.91
nempresas_l_actividades_inmobiliarias_2020;Poblacion;0;21.05
nempresas_l_actividades_inmobiliarias_2020;Poblacion;1;115.11
nempresas_l_actividades_inmobiliarias_2020;Poblacion;2;0.0
nempresas_l_actividades_inmobiliarias_2020;Poblacion;3;56.71
nempresas_l_actividades_inmobiliarias_2020;Densidad;0;1.71
nempresas_l_actividades_inmobiliarias_2020;Densidad;1;74.86
nempresas_l_actividades_inmobiliarias_2020;Densidad;2;80.92
nempresas_l_actividades_inmobiliarias_2020;Densidad;3;27.97
nempresas_l_actividades_inmobiliarias_2020;Distancia;0;0.71
nempresas_l_actividades_inmobiliarias_2020;Distancia;1;15.89
nempresas_l_actividades_inmobiliarias_2020;Distancia;2;3.95
nempresas_l_actividades_inmobiliarias_2020;Distancia;3;47.42
nempresas_l_actividades_inmobiliarias_2020;Zona_Estadistica;Este Metropolitano;22.0
nempresas_l_actividades_inmobiliarias_2020;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_l_actividades_inmobiliarias_2020;Zona_Estadistica;Nordeste Comunidad;39.89
nempresas_l_actividades_inmobiliarias_2020;Zona_Estadistica;Norte Metropolitano;20.14
nempresas_l_actividades_inmobiliarias_2020;Zona_Estadistica;Oeste Metropolitano;38.0
nempresas_l_actividades_inmobiliarias_2020;Zona_Estadistica;Sierra Central;19.73
nempresas_l_actividades_inmobiliarias_2020;Zona_Estadistica;Sierra Norte;13.71
nempresas_l_actividades_inmobiliarias_2020;Zona_Estadistica;Sierra Sur;9.42
nempresas_l_actividades_inmobiliarias_2020;Zona_Estadistica;Sudeste Comunidad;13.77
nempresas_l_actividades_inmobiliarias_2020;Zona_Estadistica;Sudoeste Comunidad;10.0
nempresas_l_actividades_inmobiliarias_2020;Zona_Estadistica;Sur Metropolitano;14.82
nempresas_actividades_profesionales_tecnicas_2015;Poblacion;0;73.8
nempresas_actividades_profesionales_tecnicas_2015;Poblacion;1;447.67
nempresas_actividades_profesionales_tecnicas_2015;Poblacion;2;0.0
nempresas_actividades_profesionales_tecnicas_2015;Poblacion;3;232.86
nempresas_actividades_profesionales_tecnicas_2015;Densidad;0;8.31
nempresas_actividades_profesionales_tecnicas_2015;Densidad;1;273.0
nempresas_actividades_profesionales_tecnicas_2015;Densidad;2;285.08
nempresas_actividades_profesionales_tecnicas_2015;Densidad;3;114.7
nempresas_actividades_profesionales_tecnicas_2015;Distancia;0;2.09
nempresas_actividades_profesionales_tecnicas_2015;Distancia;1;66.59
nempresas_actividades_profesionales_tecnicas_2015;Distancia;2;22.78
nempresas_actividades_profesionales_tecnicas_2015;Distancia;3;168.29
nempresas_actividades_profesionales_tecnicas_2015;Zona_Estadistica;Este Metropolitano;101.78
nempresas_actividades_profesionales_tecnicas_2015;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_actividades_profesionales_tecnicas_2015;Zona_Estadistica;Nordeste Comunidad;117.67
nempresas_actividades_profesionales_tecnicas_2015;Zona_Estadistica;Norte Metropolitano;73.43
nempresas_actividades_profesionales_tecnicas_2015;Zona_Estadistica;Oeste Metropolitano;180.33
nempresas_actividades_profesionales_tecnicas_2015;Zona_Estadistica;Sierra Central;77.6
nempresas_actividades_profesionales_tecnicas_2015;Zona_Estadistica;Sierra Norte;48.1
nempresas_actividades_profesionales_tecnicas_2015;Zona_Estadistica;Sierra Sur;42.08
nempresas_actividades_profesionales_tecnicas_2015;Zona_Estadistica;Sudeste Comunidad;58.27
nempresas_actividades_profesionales_tecnicas_2015;Zona_Estadistica;Sudoeste Comunidad;30.0
nempresas_actividades_profesionales_tecnicas_2015;Zona_Estadistica;Sur Metropolitano;50.27
nempresas_actividades_profesionales_tecnicas_2016;Poblacion;0;77.53
